Envelope_Name_Corrected,Date,Elevation,Site,destBlockID,Treatment,Taxon,Individual_number,Leaf_number,Wet_Mass_g,Dry_Mass_g,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,Leaf_Area_cm2,SLA_cm2_g,LDMC,StoichLabel,WetFlag,DryFlag,ThickFlag,AreaFlag,GeneralFlag,allComments
20160812_3850_A_H6_1_Polygonum_viviparum_U_1,2016-08-12,3850,A,H6,1,Persicaria vivipara,U,1,0.0607,0.0158,0.172,0.187,0.181,NA,NA,NA,0.18,2.7758,175.68354430379745,0.26029654036243827,1140,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Polygonum_viviparum_U_2,2016-08-12,3850,A,H6,1,Persicaria vivipara,U,2,0.0459,0.0117,0.364,0.421,0.353,NA,NA,NA,0.3793333333333333,2.2705,194.05982905982907,0.2549019607843137,1140,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Polygonum_viviparum_U_3,2016-08-12,3850,A,H6,1,Persicaria vivipara,U,3,0.21,0.0626,0.444,0.409,0.416,NA,NA,NA,0.423,7.7249,123.40095846645367,0.29809523809523814,1140,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Polygonum_viviparum_U_4,2016-08-12,3850,A,H6,1,Persicaria vivipara,U,4,0.072,0.0156,0.161,0.163,0.162,NA,NA,NA,0.162,3.0718,196.91025641025644,0.21666666666666667,1140,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Polygonum_viviparum_U_6,2016-08-12,3850,A,H6,1,Persicaria vivipara,U,6,0.06,0.0132,0.16,0.171,0.129,NA,NA,NA,0.15333333333333335,2.7274,206.6212121212121,0.22,1140,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Polygonum_viviparum_U_7,2016-08-12,3850,A,H6,1,Persicaria vivipara,U,7,0.145,0.0336,0.327,0.357,0.376,NA,NA,NA,0.35333333333333333,5.4978,163.625,0.2317241379310345,1140,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Potentilla_leuconota_U_5,2016-08-12,3850,A,H6,1,Potentilla leuconota,U,5,NA,NA,NA,NA,NA,NA,NA,NA,NaN,7.5259,NA,NA,NA,NA,NA,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Veronica_szechuanica_U_1,2016-08-12,3850,A,H6,1,Veronica szechuanica,U,1,0.024,0.00448,0.228,0.199,0.204,NA,NA,NA,0.21033333333333334,1.3419,299.53125000000006,0.18666666666666665,1139,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Veronica_szechuanica_U_2,2016-08-12,3850,A,H6,1,Veronica szechuanica,U,2,0.007,0.00146,0.175,0.183,NA,NA,NA,NA,0.179,0.3998,273.83561643835617,0.20857142857142855,1139,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Veronica_szechuanica_U_3,2016-08-12,3850,A,H6,1,Veronica szechuanica,U,3,0.042,0.00794,0.212,0.234,0.202,NA,NA,NA,0.216,2.2773,286.81360201511336,0.18904761904761902,1139,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Veronica_szechuanica_U_4,2016-08-12,3850,A,H6,1,Veronica szechuanica,U,4,0.028,0.00562,0.221,0.213,NA,NA,NA,NA,0.217,1.5309,272.4021352313167,0.2007142857142857,1139,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Veronica_szechuanica_U_5,2016-08-12,3850,A,H6,1,Veronica szechuanica,U,5,0.01,0.0018600000000000001,0.204,0.203,NA,NA,NA,NA,0.20350000000000001,0.5446,292.79569892473114,0.186,1139,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H6_1_Viola_biflora_var_rockiana_U_1,2016-08-12,3850,A,H6,1,Viola biflora var. rockiana,U,1,0.041,0.00905,0.267,NA,NA,NA,NA,NA,0.267,2.075,229.28176795580112,0.22073170731707317,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Polygonum_viviparum_U_1,2016-08-12,3850,A,H7,1,Persicaria vivipara,U,1,0.037,0.00936,0.368,0.357,0.461,NA,NA,NA,0.3953333333333333,2.0399,217.93803418803415,0.252972972972973,1142,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Polygonum_viviparum_U_2,2016-08-12,3850,A,H7,1,Persicaria vivipara,U,2,0.068,0.0196,0.341,0.571,0.546,NA,NA,NA,0.486,3.269,166.7857142857143,0.28823529411764703,1142,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Polygonum_viviparum_U_10,2016-08-12,3850,A,H7,1,Persicaria vivipara,U,10,0.169,0.0423,0.234,0.222,0.246,NA,NA,NA,0.234,6.3399,149.8794326241135,0.25029585798816567,1142,,,,,Wrong Ind number due to duplicate FileName Wrong leaf number due to duplicate or missing Ind nr,NA
20160812_3850_A_H7_1_Polygonum_viviparum_U_11,2016-08-12,3850,A,H7,1,Persicaria vivipara,U,11,0.092,0.0215,0.192,0.19,0.193,NA,NA,NA,0.19166666666666668,3.9828,185.24651162790698,0.23369565217391303,1142,,,,,Wrong Ind number due to duplicate FileName Wrong leaf number due to duplicate or missing Ind nr,NA
20160812_3850_A_H7_1_Viola_biflora_var_rockiana_U_1,2016-08-12,3850,A,H7,1,Viola biflora var. rockiana,U,1,0.0216,0.00448,0.2,0.218,NA,NA,NA,NA,0.20900000000000002,1.0978,245.0446428571429,0.20740740740740737,1141,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Viola_biflora_var_rockiana_U_2,2016-08-12,3850,A,H7,1,Viola biflora var. rockiana,U,2,0.0389,0.0076,0.233,0.259,0.226,NA,NA,NA,0.23933333333333334,1.6505,217.17105263157896,0.19537275064267354,1141,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Viola_biflora_var_rockiana_U_3,2016-08-12,3850,A,H7,1,Viola biflora var. rockiana,U,3,0.0078,0.0017,0.132,0.128,NA,NA,NA,NA,0.13,0.5887,346.29411764705884,0.21794871794871795,1141,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Viola_biflora_var_rockiana_U_4,2016-08-12,3850,A,H7,1,Viola biflora var. rockiana,U,4,0.0282,0.00527,0.176,0.241,0.215,NA,NA,NA,0.21066666666666667,1.2023,228.14041745730546,0.1868794326241135,1141,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_H7_1_Viola_biflora_var_rockiana_U_5,2016-08-12,3850,A,H7,1,Viola biflora var. rockiana,U,5,0.0237,0.00421,0.183,0.203,0.212,NA,NA,NA,0.19933333333333333,1.0986,260.9501187648456,0.17763713080168778,1141,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Geranium_pylzowianum_U_1,2016-08-12,3850,A,M1,2,Geranium pylzowianum,U,1,0.0766,0.0199,0.199,0.195,0.186,NA,NA,NA,0.19333333333333333,3.1667,159.13065326633165,0.2597911227154047,1163,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Geranium_pylzowianum_U_2,2016-08-12,3850,A,M1,2,Geranium pylzowianum,U,2,0.1896,0.0528,0.248,0.189,0.224,NA,NA,NA,0.22033333333333333,9.1134,172.60227272727275,0.27848101265822783,1163,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Geranium_pylzowianum_U_3,2016-08-12,3850,A,M1,2,Geranium pylzowianum,U,3,0.1529,0.0391,0.181,0.172,0.175,NA,NA,NA,0.176,6.2676,160.29667519181584,0.25572269457161545,1163,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Geranium_pylzowianum_U_4,2016-08-12,3850,A,M1,2,Geranium pylzowianum,U,4,0.0622,0.0172,0.16,0.604,0.161,NA,NA,NA,0.30833333333333335,3.3016,191.95348837209303,0.2765273311897106,1163,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Geranium_pylzowianum_U_5,2016-08-12,3850,A,M1,2,Geranium pylzowianum,U,5,0.0514,0.0143,0.186,0.152,0.197,NA,NA,NA,0.17833333333333334,2.5097,175.5034965034965,0.2782101167315175,1163,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Polygonum_viviparum_U_1,2016-08-12,3850,A,M1,2,Persicaria vivipara,U,1,0.536,0.1201,0.364,0.336,0.31,NA,NA,NA,0.33666666666666667,21.0578,175.33555370524564,0.22406716417910447,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Veronica_szechuanica_U_1,2016-08-12,3850,A,M1,2,Veronica szechuanica,U,1,0.046,0.00765,0.377,0.333,0.331,NA,NA,NA,0.34700000000000003,2.0962,274.01307189542484,0.16630434782608694,1162,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Veronica_szechuanica_U_2,2016-08-12,3850,A,M1,2,Veronica szechuanica,U,2,0.04,0.00791,0.341,0.338,0.302,NA,NA,NA,0.327,2.1445,271.1125158027813,0.19775,1162,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M1_2_Veronica_szechuanica_U_3,2016-08-12,3850,A,M1,2,Veronica szechuanica,U,3,0.015,0.00336,0.27,0.3,0.294,NA,NA,NA,0.288,0.9859,293.42261904761904,0.224,1162,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Epilobium_fangii_U_1,2016-08-12,3850,A,M2,2,Epilobium fangii,U,1,0.0119,0.00295,0.105,0.107,NA,NA,NA,NA,0.106,0.9282,314.64406779661016,0.24789915966386553,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Epilobium_fangii_U_2,2016-08-12,3850,A,M2,2,Epilobium fangii,U,2,0.0087,0.0017,0.15,0.088,0.097,NA,NA,NA,0.11166666666666666,0.5923,348.4117647058824,0.19540229885057472,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Epilobium_fangii_U_3,2016-08-12,3850,A,M2,2,Epilobium fangii,U,3,0.0114,0.00292,0.114,0.101,NA,NA,NA,NA,0.10750000000000001,NA,NA,0.25614035087719295,NA,,,,scan missing,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Epilobium_fangii_U_4,2016-08-12,3850,A,M2,2,Epilobium fangii,U,4,0.0082,0.00189,0.079,0.082,0.069,NA,NA,NA,0.07666666666666667,0.6171,326.5079365079365,0.23048780487804876,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Epilobium_fangii_U_5,2016-08-12,3850,A,M2,2,Epilobium fangii,U,5,0.0123,0.00299,0.128,0.1,0.099,NA,NA,NA,0.109,0.9988,334.04682274247494,0.24308943089430896,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Hypericum_wightianum_U_1,2016-08-12,3850,A,M2,2,Hypericum wightianum,U,1,0.0056,0.00152,0.143,0.072,NA,NA,NA,NA,0.10749999999999998,0.5913,389.0131578947369,0.27142857142857146,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Hypericum_wightianum_U_2,2016-08-12,3850,A,M2,2,Hypericum wightianum,U,2,0.0138,0.00258,0.073,0.08,NA,NA,NA,NA,0.0765,0.8575,332.36434108527135,0.18695652173913044,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Hypericum_wightianum_U_3,2016-08-12,3850,A,M2,2,Hypericum wightianum,U,3,0.0083,0.00238,0.085,0.141,NA,NA,NA,NA,0.11299999999999999,0.7734,324.9579831932773,0.28674698795180725,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Hypericum_wightianum_U_4,2016-08-12,3850,A,M2,2,Hypericum wightianum,U,4,0.0046,5.5e-4,0.053,0.055,NA,NA,NA,NA,0.054,0.4872,NA,0.11956521739130435,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Hypericum_wightianum_U_5,2016-08-12,3850,A,M2,2,Hypericum wightianum,U,5,0.0078,0.00191,0.132,0.089,NA,NA,NA,NA,0.1105,0.731,382.72251308900525,0.2448717948717949,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Geranium_pylzowianum_U_1,2016-08-12,3850,A,M2,2,Geranium pylzowianum,U,1,0.054,0.0149,0.158,0.164,0.137,NA,NA,NA,0.153,2.8588,191.86577181208054,0.2759259259259259,1164,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Geranium_pylzowianum_U_2,2016-08-12,3850,A,M2,2,Geranium pylzowianum,U,2,0.045,0.01213,0.163,0.158,0.2,NA,NA,NA,0.17366666666666666,2.2794,187.91426215993403,0.26955555555555555,1164,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Geranium_pylzowianum_U_3,2016-08-12,3850,A,M2,2,Geranium pylzowianum,U,3,0.044,0.01141,0.149,0.16,0.153,NA,NA,NA,0.154,2.2186,194.44347063978964,0.25931818181818184,1164,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Geranium_pylzowianum_U_4,2016-08-12,3850,A,M2,2,Geranium pylzowianum,U,4,NA,NA,NA,NA,NA,NA,NA,NA,NaN,1.0241,NA,NA,1164,NA,NA,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Potentilla_leuconota_U_1,2016-08-12,3850,A,M2,2,Potentilla leuconota,U,1,0.355,0.1167,0.251,0.202,0.226,NA,NA,NA,0.22633333333333333,17.5447,150.3401885175664,0.32873239436619717,1166,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Potentilla_leuconota_U_2,2016-08-12,3850,A,M2,2,Potentilla leuconota,U,2,0.31,0.0943,0.252,0.255,0.261,NA,NA,NA,0.256,14.9649,158.69459172852598,0.3041935483870968,1166,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Potentilla_leuconota_U_3,2016-08-12,3850,A,M2,2,Potentilla leuconota,U,3,0.287,0.0715,0.22,0.187,0.197,NA,NA,NA,0.20133333333333334,13.2342,185.0937062937063,0.24912891986062718,1166,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Potentilla_leuconota_U_3,2016-08-12,3850,A,M2,2,Potentilla leuconota,U,3,0.287,0.0715,0.22,0.187,0.197,NA,NA,NA,0.20133333333333334,0.9086,12.707692307692309,0.24912891986062718,1166,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Potentilla_leuconota_U_4,2016-08-12,3850,A,M2,2,Potentilla leuconota,U,4,0.231,0.0699,0.228,0.255,0.198,NA,NA,NA,0.227,12.9529,185.30615164520742,0.3025974025974026,1166,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Potentilla_leuconota_U_5,2016-08-12,3850,A,M2,2,Potentilla leuconota,U,5,0.143,0.0633,0.175,0.211,0.159,NA,NA,NA,0.18166666666666667,11.2986,178.4928909952607,0.44265734265734263,1166,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M2_2_Veronica_szechuanica_U_1,2016-08-12,3850,A,M2,2,Veronica szechuanica,U,1,0.0087,0.00154,0.187,NA,NA,NA,NA,NA,0.187,0.6082,394.93506493506493,0.17701149425287357,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Artemisia_flaccida_U_1,2016-08-12,3850,A,M3,2,Artemisia flaccida,U,1,0.0929,0.0163,0.119,0.167,0.103,NA,NA,NA,0.12966666666666665,4.2901,263.1963190184049,0.17545748116254037,1168,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Artemisia_flaccida_U_2,2016-08-12,3850,A,M3,2,Artemisia flaccida,U,2,0.04,0.00484,0.189,0.194,NA,NA,NA,NA,0.1915,2.1951,453.53305785123973,0.121,1168,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Epilobium_fangii_U_1,2016-08-12,3850,A,M3,2,Epilobium fangii,U,1,0.006,0.00161,0.12,NA,NA,NA,NA,NA,0.12,0.5524,343.1055900621118,0.26833333333333337,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Epilobium_fangii_U_2,2016-08-12,3850,A,M3,2,Epilobium fangii,U,2,0.007,0.00191,0.117,NA,NA,NA,NA,NA,0.117,0.6184,323.76963350785337,0.27285714285714285,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Geranium_pylzowianum_U_1,2016-08-12,3850,A,M3,2,Geranium pylzowianum,U,1,0.108,0.0271,0.373,0.302,0.317,NA,NA,NA,0.33066666666666666,4.8512,179.01107011070113,0.25092592592592594,1167,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Geranium_pylzowianum_U_2,2016-08-12,3850,A,M3,2,Geranium pylzowianum,U,2,0.074,0.0148,0.366,0.217,0.29,NA,NA,NA,0.291,2.7448,185.45945945945945,0.2,1167,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Geranium_pylzowianum_U_3,2016-08-12,3850,A,M3,2,Geranium pylzowianum,U,3,0.175,0.0383,0.317,0.312,0.323,NA,NA,NA,0.31733333333333336,6.2841,164.07571801566579,0.2188571428571429,1167,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Geranium_pylzowianum_U_4,2016-08-12,3850,A,M3,2,Geranium pylzowianum,U,4,0.113,0.0209,0.241,0.266,0.282,NA,NA,NA,0.263,3.8548,184.44019138755982,0.18495575221238936,1167,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M3_2_Viola_biflora_var_rockiana_U_1,2016-08-12,3850,A,M3,2,Viola biflora var. rockiana,U,1,0.05,0.00823,0.168,0.267,0.168,NA,NA,NA,0.201,2.8155,342.1020656136088,0.16459999999999997,NA,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Geranium_pylzowianum_U_1,2016-08-12,3850,A,M4,2,Geranium pylzowianum,U,1,0.049,0.01391,0.257,NA,NA,NA,NA,NA,0.257,2.4434,175.65780014378146,0.2838775510204082,1169,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Geranium_pylzowianum_U_2,2016-08-12,3850,A,M4,2,Geranium pylzowianum,U,2,0.0623,0.018,0.158,0.179,0.167,NA,NA,NA,0.168,2.8892,160.51111111111115,0.2889245585874799,1169,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Geranium_pylzowianum_U_3,2016-08-12,3850,A,M4,2,Geranium pylzowianum,U,3,0.1292,0.0364,0.44,0.39,NA,NA,NA,NA,0.41500000000000004,5.5712,153.05494505494505,0.28173374613003094,1169,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Geranium_pylzowianum_U_4,2016-08-12,3850,A,M4,2,Geranium pylzowianum,U,4,0.0395,0.01131,0.142,0.154,0.15,NA,NA,NA,0.14866666666666667,2.1389,189.1158267020336,0.28632911392405064,1169,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Geranium_pylzowianum_U_5,2016-08-12,3850,A,M4,2,Geranium pylzowianum,U,5,0.0713,0.0171,0.141,0.145,0.135,NA,NA,NA,0.14033333333333334,3.2852,192.1169590643275,0.23983169705469845,1169,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Pedicularis_davidii_U_1,2016-08-12,3850,A,M4,2,Pedicularis davidii,U,1,0.0764,0.0129,0.576,NA,NA,NA,NA,NA,0.576,2.5748,199.5968992248062,0.168848167539267,1172,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Pedicularis_davidii_U_2,2016-08-12,3850,A,M4,2,Pedicularis davidii,U,2,0.079,0.0098,0.38,0.401,NA,NA,NA,NA,0.3905,2.4552,250.53061224489798,0.1240506329113924,1172,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Polygonum_viviparum_U_1,2016-08-12,3850,A,M4,2,Persicaria vivipara,U,1,0.29,0.065,0.216,0.216,0.218,NA,NA,NA,0.21666666666666667,10.8525,166.96153846153845,0.2241379310344828,1171,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Polygonum_viviparum_U_2,2016-08-12,3850,A,M4,2,Persicaria vivipara,U,2,0.23,0.0587,0.206,0.205,0.196,NA,NA,NA,0.20233333333333334,9.4228,160.52470187393527,0.25521739130434784,1171,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Polygonum_viviparum_U_3,2016-08-12,3850,A,M4,2,Persicaria vivipara,U,3,0.184,0.0427,0.193,0.205,0.211,NA,NA,NA,0.20299999999999999,7.2126,168.91334894613584,0.23206521739130437,1171,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Potentilla_leuconota_U_1,2016-08-12,3850,A,M4,2,Potentilla leuconota,U,1,0.1807,0.0571,0.151,0.118,0.136,NA,NA,NA,0.135,10.3696,181.60420315236428,0.31599335915882676,1170,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Potentilla_leuconota_U_2,2016-08-12,3850,A,M4,2,Potentilla leuconota,U,2,0.1792,0.0516,0.675,NA,NA,NA,NA,NA,0.675,8.5889,166.4515503875969,0.28794642857142855,1170,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Potentilla_leuconota_U_3,2016-08-12,3850,A,M4,2,Potentilla leuconota,U,3,0.0864,0.02513,0.356,NA,NA,NA,NA,NA,0.356,4.9901,198.57142857142858,0.29085648148148147,1170,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Potentilla_leuconota_U_4,2016-08-12,3850,A,M4,2,Potentilla leuconota,U,4,0.2345,0.0678,0.183,0.227,0.185,NA,NA,NA,0.19833333333333333,13.1221,193.54129793510324,0.28912579957356077,1170,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M4_2_Potentilla_leuconota_U_5,2016-08-12,3850,A,M4,2,Potentilla leuconota,U,5,0.1248,0.0358,0.147,0.111,0.148,NA,NA,NA,0.13533333333333333,7.7564,216.659217877095,0.28685897435897434,1170,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_M5_0_Potentilla_leuconota_U_1,2016-08-12,3500,M,M5,0,Potentilla leuconota,U,1,0.293,0.0757,0.135,0.134,0.169,NA,NA,NA,0.14600000000000002,17.529,231.558784676354,0.25836177474402733,1046,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_M5_0_Potentilla_leuconota_U_2,2016-08-12,3500,M,M5,0,Potentilla leuconota,U,2,0.385,0.1129,0.228,0.1,0.18,NA,NA,NA,0.16933333333333334,NA,NA,0.29324675324675326,1046,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_M5_0_Potentilla_leuconota_U_3,2016-08-12,3500,M,M5,0,Potentilla leuconota,U,3,0.596,0.1783,0.181,0.116,0.239,NA,NA,NA,0.17866666666666667,NA,NA,0.29916107382550333,1046,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_M5_0_Potentilla_leuconota_U_4,2016-08-12,3500,M,M5,0,Potentilla leuconota,U,4,0.393,0.11382,0.143,0.259,0.136,NA,NA,NA,0.17933333333333334,17.6771,155.30750307503075,0.28961832061068704,1046,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3500_M_M5_0_Potentilla_leuconota_U_5,2016-08-12,3500,M,M5,0,Potentilla leuconota,U,5,0.702,0.1961,0.252,0.152,0.122,NA,NA,NA,0.17533333333333334,NA,NA,0.27934472934472937,1046,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Potentilla_leuconota_U_1,2016-08-12,3850,A,M5,2,Potentilla leuconota,U,1,0.0777,0.019,0.099,0.091,0.09,NA,NA,NA,0.09333333333333334,5.4743,288.12105263157895,0.2445302445302445,1143,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Potentilla_leuconota_U_2,2016-08-12,3850,A,M5,2,Potentilla leuconota,U,2,0.1124,0.0264,0.118,0.095,0.085,NA,NA,NA,0.09933333333333333,7.6573,290.04924242424244,0.23487544483985764,1143,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Potentilla_leuconota_U_3,2016-08-12,3850,A,M5,2,Potentilla leuconota,U,3,0.3825,0.117,0.148,0.106,0.137,NA,NA,NA,0.13033333333333333,18.4096,157.34700854700856,0.3058823529411765,1143,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Potentilla_leuconota_U_4,2016-08-12,3850,A,M5,2,Potentilla leuconota,U,4,0.1023,0.0263,0.102,0.127,0.087,NA,NA,NA,0.10533333333333333,NA,NA,0.2570869990224829,1143,,,,scan missing,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Potentilla_leuconota_U_6,2016-08-12,3850,A,M5,2,Potentilla leuconota,U,6,NA,NA,NA,NA,NA,NA,NA,NA,NaN,7.3998,NA,NA,1143,NA,NA,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Geranium_pylzowianum_U_1,2016-08-12,3850,A,M5,2,Geranium pylzowianum,U,1,0.1561,0.0398,0.443,0.291,0.321,NA,NA,NA,0.3516666666666667,6.334,159.14572864321607,0.25496476617552855,1173,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Geranium_pylzowianum_U_2,2016-08-12,3850,A,M5,2,Geranium pylzowianum,U,2,0.1761,0.0455,0.193,0.166,0.193,NA,NA,NA,0.184,7.1046,156.14505494505494,0.25837592277115273,1173,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Geranium_pylzowianum_U_3,2016-08-12,3850,A,M5,2,Geranium pylzowianum,U,3,0.2441,0.0673,0.207,0.182,0.13,NA,NA,NA,0.173,9.3786,139.3551263001486,0.27570667759115114,1173,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Geranium_pylzowianum_U_4,2016-08-12,3850,A,M5,2,Geranium pylzowianum,U,4,0.2272,0.0494,0.147,0.15,0.176,NA,NA,NA,0.15766666666666665,8.4841,171.74291497975707,0.21742957746478872,1173,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Plantago_asiatica_U_1,2016-08-12,3850,A,M5,2,Plantago asiatica,U,1,0.113,0.0166,0.366,NA,NA,NA,NA,NA,0.366,4.6814,282.0120481927711,0.14690265486725662,1174,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Plantago_asiatica_U_2,2016-08-12,3850,A,M5,2,Plantago asiatica,U,2,0.103,0.0154,0.309,NA,NA,NA,NA,NA,0.309,3.5578,231.02597402597402,0.14951456310679612,1174,,,,,Wrong Ind number due to duplicate FileName,NA
20160812_3850_A_M5_2_Plantago_asiatica_U_3,2016-08-12,3850,A,M5,2,Plantago asiatica,U,3,0.072,0.009,0.175,0.164,0.149,NA,NA,NA,0.16266666666666665,3.1925,354.72222222222223,0.125,1174,,,,,Wrong Ind number due to duplicate FileName,NA
