id,date,project,aspect,site_id,elevation_m_asl,plot_id,plant_id,species,traits,value,unit,problem_flag
GBC9742,2023-12-09,TS,east,5,2800,0,NA,Helichrysum ecklonis,dry_mass,0.0356,g,NA
GBC9742,2023-12-09,TS,east,5,2800,0,NA,Helichrysum ecklonis,leaf_area,4.976,cm2,NA
GBC9742,2023-12-09,TS,east,5,2800,0,NA,Helichrysum ecklonis,leaf_thickness,0.8726666666666666,mm,NA
GBC9742,2023-12-09,TS,east,5,2800,0,NA,Helichrysum ecklonis,sla,139.77528089887642,cm2 g-1,NA
GBC9742,2023-12-09,TS,east,5,2800,0,NA,Helichrysum ecklonis,ldmc,0.10991046619326952,g g-1,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,veg_height,6.2,cm,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,wet_mass,0.5278,g,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,dry_mass,0.0707,g,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,leaf_area,10.213,cm2,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,leaf_thickness,0.775,mm,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,sla,144.45544554455444,cm2 g-1,NA
GCE3767,2023-12-09,TS,west,5,2800,0,NA,Helichrysum ecklonis,ldmc,0.1339522546419098,g g-1,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,veg_height,13.2,cm,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,rep_height,10,cm,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,wet_mass,0.3282,g,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,dry_mass,0.1189,g,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,leaf_area,5.834,cm2,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,leaf_thickness,0.6036666666666667,mm,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,sla,49.06644238856181,cm2 g-1,NA
HWU2825,2023-12-08,T,west,4,2600,2,1,Moraea inclinata,ldmc,0.362279098110908,g g-1,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,veg_height,18.1,cm,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,rep_height,18.5,cm,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,wet_mass,0.00506,g,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,dry_mass,0.0013,g,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,leaf_area,0.1864,cm2,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,leaf_thickness,0.24400000000000002,mm,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,sla,143.3846153846154,cm2 g-1,NA
IAT4340,2023-12-08,T,east,4,2600,3,3,Helichrysum dasycephalum,ldmc,0.2569169960474308,g g-1,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,veg_height,1.8,cm,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,wet_mass,0.0147,g,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,dry_mass,0.0017,g,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,leaf_area,0.551,cm2,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,leaf_thickness,0.25266666666666665,mm,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,sla,324.1176470588236,cm2 g-1,NA
CVC0436,2023-12-08,T,west,4,2600,1,2,Oxalis depressa,ldmc,0.11564625850340136,g g-1,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,veg_height,2.2,cm,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,wet_mass,0.0093,g,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,dry_mass,9e-4,g,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,leaf_area,0.429,cm2,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,leaf_thickness,0.22566666666666668,mm,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,sla,476.6666666666667,cm2 g-1,NA
CVS4018,2023-12-08,T,west,4,2600,1,3,Oxalis depressa,ldmc,0.09677419354838711,g g-1,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,veg_height,18.5,cm,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,wet_mass,0.05043333333333333,g,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,dry_mass,0.024233333333333332,g,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,leaf_area,1.2813333333333332,cm2,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,leaf_thickness,0.47433333333333333,mm,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,sla,52.874828060522695,cm2 g-1,NA
DPE7815,2023-12-08,T,west,4,2600,1,3,Pentameris exserta,ldmc,0.48050231328486454,g g-1,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,veg_height,17.8,cm,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,wet_mass,0.0521,g,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,dry_mass,0.02345,g,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,leaf_area,1.7195,cm2,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,leaf_thickness,0.36233333333333334,mm,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,sla,73.32622601279319,cm2 g-1,NA
DYD9969,2023-12-08,T,west,4,2600,1,2,Pentameris exserta,ldmc,0.4500959692898272,g g-1,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,veg_height,2,cm,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,wet_mass,0.00504,g,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,dry_mass,7.6e-4,g,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,leaf_area,0.2766,cm2,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,leaf_thickness,0.20466666666666666,mm,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,sla,363.9473684210526,cm2 g-1,NA
CWW3120,2023-12-08,T,west,5,2800,2,1,Wahlenbergia krebsii,ldmc,0.15079365079365079,g g-1,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,veg_height,37,cm,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,rep_height,34,cm,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,wet_mass,0.07255,g,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,dry_mass,0.035,g,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,leaf_area,2.12825,cm2,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,leaf_thickness,0.543,mm,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,sla,60.80714285714285,cm2 g-1,NA
CVG7362,2023-12-08,T,west,5,2800,3,3,Pentameris exserta,ldmc,0.48242591316333566,g g-1,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,veg_height,12,cm,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,wet_mass,0.03383333333333333,g,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,dry_mass,0.012466666666666668,g,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,leaf_area,2.279333333333333,cm2,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,leaf_thickness,0.6533333333333333,mm,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,sla,182.83422459893046,cm2 g-1,NA
IZQ4879,2023-12-09,T,west,3,2400,1,2,Ficinia cinnamomea,ldmc,0.3684729064039409,g g-1,NA
CWY3627,2023-12-08,T,east,5,2800,5,2,Elionurus muticus,wet_mass,0.0472,g,NA
CWY3627,2023-12-08,T,east,5,2800,5,2,Elionurus muticus,dry_mass,0.02255,g,NA
CWY3627,2023-12-08,T,east,5,2800,5,2,Elionurus muticus,leaf_area,1.501,cm2,NA
CWY3627,2023-12-08,T,east,5,2800,5,2,Elionurus muticus,leaf_thickness,0.8966666666666667,mm,NA
CWY3627,2023-12-08,T,east,5,2800,5,2,Elionurus muticus,sla,66.56319290465632,cm2 g-1,NA
CWY3627,2023-12-08,T,east,5,2800,5,2,Elionurus muticus,ldmc,0.4777542372881356,g g-1,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,veg_height,22,cm,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,wet_mass,0.051,g,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,dry_mass,0.02435,g,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,leaf_area,3.6335,cm2,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,leaf_thickness,0.6773333333333333,mm,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,sla,149.21971252566735,cm2 g-1,NA
CVH6858,2023-12-08,T,west,4,2600,1,1,Rendlia altera,ldmc,0.4774509803921569,g g-1,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,veg_height,19,cm,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,wet_mass,0.071425,g,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,dry_mass,0.036775,g,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,leaf_area,1.4795,cm2,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,leaf_thickness,0.5183333333333333,mm,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,sla,40.231135282121,cm2 g-1,NA
CVL7732,2023-12-08,T,west,4,2600,1,1,Pentameris exserta,ldmc,0.5148757437871894,g g-1,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,veg_height,21.9,cm,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,wet_mass,0.0825,g,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,dry_mass,0.0386,g,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,leaf_area,2.127,cm2,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,leaf_thickness,0.5723333333333334,mm,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,sla,55.103626943005175,cm2 g-1,NA
DAS5152,2023-12-08,T,west,4,2600,1,3,Merxmuellera drakensbergensis,ldmc,0.4678787878787879,g g-1,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,veg_height,3.4,cm,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,wet_mass,0.7589,g,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,dry_mass,0.0905,g,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,leaf_area,11.679,cm2,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,leaf_thickness,0.978,mm,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,sla,129.04972375690608,cm2 g-1,NA
DAJ5563,2023-12-08,T,west,4,2600,1,2,Berkheya rhapontica,ldmc,0.11925154829358281,g g-1,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,veg_height,3.4,cm,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,rep_height,12.6,cm,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,wet_mass,0.011533333333333333,g,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,dry_mass,0.0046,g,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,leaf_area,0.7206666666666667,cm2,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,leaf_thickness,0.16766666666666669,mm,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,sla,156.66666666666669,cm2 g-1,NA
IYF7120,2023-12-09,T,west,3,2400,3,1,Eragrostis racemosa,ldmc,0.3988439306358382,g g-1,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,veg_height,16,cm,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,wet_mass,0.1281,g,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,dry_mass,0.0399,g,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,leaf_area,6.52,cm2,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,leaf_thickness,0.269,mm,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,sla,163.40852130325814,cm2 g-1,NA
DAA2642,2023-12-08,T,west,4,2600,1,1,Anthoxanthum ecklonii,ldmc,0.3114754098360656,g g-1,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,veg_height,7.3,cm,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,wet_mass,0.07075,g,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,dry_mass,0.01855,g,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,leaf_area,2.725,cm2,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,leaf_thickness,0.31183333333333335,mm,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,sla,146.90026954177898,cm2 g-1,NA
DYZ5858,2023-12-08,T,east,4,2600,2,2,Harpochloa falx,ldmc,0.2621908127208481,g g-1,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,veg_height,6.5,cm,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,wet_mass,0.0011789473684210526,g,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,dry_mass,6.368421052631579e-4,g,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,leaf_area,0.03452631578947368,cm2,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,leaf_thickness,0.2576666666666667,mm,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,sla,54.21487603305785,cm2 g-1,NA
DAC3627,2023-12-08,T,west,4,2600,1,1,Erica thodei,ldmc,0.5401785714285714,g g-1,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,veg_height,7,cm,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,rep_height,12,cm,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,wet_mass,0.159,g,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,dry_mass,0.04115,g,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,leaf_area,4.751,cm2,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,leaf_thickness,0.44166666666666665,mm,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,sla,115.45565006075336,cm2 g-1,NA
DAZ3560,2023-12-08,T,west,4,2600,1,3,Harpochloa falx,ldmc,0.2588050314465409,g g-1,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,veg_height,12,cm,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,wet_mass,0.0011866666666666666,g,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,dry_mass,2.666666666666667e-4,g,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,leaf_area,0.06226666666666667,cm2,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,leaf_thickness,0.17933333333333334,mm,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,sla,233.5,cm2 g-1,NA
DAL1142,2023-12-08,T,west,4,2600,1,2,Anthospermum streyi,ldmc,0.22471910112359553,g g-1,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,veg_height,18.5,cm,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,wet_mass,0.04136666666666667,g,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,dry_mass,0.01863333333333333,g,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,leaf_area,2.632,cm2,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,leaf_thickness,0.65,mm,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,sla,141.25223613595708,cm2 g-1,NA
CVI1586,2023-12-08,T,west,4,2600,1,3,Rendlia altera,ldmc,0.45044319097502006,g g-1,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,veg_height,22.1,cm,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,rep_height,17.2,cm,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,wet_mass,0.0412,g,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,dry_mass,0.0172,g,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,leaf_area,2.428,cm2,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,leaf_thickness,0.7246666666666667,mm,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,sla,141.1627906976744,cm2 g-1,NA
DAG2970,2023-12-08,T,west,4,2600,1,3,Ficinia cinnamomea,ldmc,0.4174757281553398,g g-1,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,veg_height,21,cm,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,wet_mass,0.028375,g,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,dry_mass,0.012575,g,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,leaf_area,1.271,cm2,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,leaf_thickness,0.6053333333333334,mm,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,sla,101.07355864811133,cm2 g-1,NA
CVT7620,2023-12-08,T,west,4,2600,1,2,Rendlia altera,ldmc,0.4431718061674009,g g-1,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,veg_height,2.5,cm,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,wet_mass,0.0184,g,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,dry_mass,0.0023333333333333335,g,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,leaf_area,0.609,cm2,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,leaf_thickness,0.24733333333333332,mm,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,sla,261,cm2 g-1,NA
CVB2252,2023-12-08,T,west,5,2800,3,1,Oxalis depressa,ldmc,0.12681159420289856,g g-1,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,veg_height,5.4,cm,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,wet_mass,0.5126,g,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,dry_mass,0.118,g,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,leaf_area,12.06,cm2,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,leaf_thickness,0.9743333333333334,mm,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,sla,102.20338983050848,cm2 g-1,NA
IAN0221,2023-12-09,TS,west,3,2400,5,1,Helichrysum pallidum,ldmc,0.23019898556379245,g g-1,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,veg_height,13,cm,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,rep_height,23,cm,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,wet_mass,0.2631,g,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,dry_mass,0.0437,g,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,leaf_area,4.714,cm2,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,leaf_thickness,0.525,mm,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,sla,107.87185354691076,cm2 g-1,NA
IOM6021,2023-12-09,T,west,3,2400,5,3,Senecio discodregeanus,ldmc,0.1660965412390726,g g-1,NA
IUN5634,2023-12-11,TSP,east,3,2400,0,NA,Helichrysum nudifolium,wet_mass,2.6457,g,NA
IUN5634,2023-12-11,TSP,east,3,2400,0,NA,Helichrysum nudifolium,dry_mass,0.4399,g,NA
IUN5634,2023-12-11,TSP,east,3,2400,0,NA,Helichrysum nudifolium,leaf_area,58.631,cm2,NA
IUN5634,2023-12-11,TSP,east,3,2400,0,NA,Helichrysum nudifolium,leaf_thickness,0.632,mm,NA
IUN5634,2023-12-11,TSP,east,3,2400,0,NA,Helichrysum nudifolium,sla,133.2825642191407,cm2 g-1,NA
IUN5634,2023-12-11,TSP,east,3,2400,0,NA,Helichrysum nudifolium,ldmc,0.16626979627319802,g g-1,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,veg_height,12.6,cm,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,rep_height,14.3,cm,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,wet_mass,0.0106,g,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,dry_mass,0.00368,g,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,leaf_area,0.5128,cm2,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,leaf_thickness,0.6819999999999999,mm,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,sla,139.34782608695653,cm2 g-1,NA
IIH3743,2023-12-09,T,west,3,2400,3,2,Ficinia cinnamomea,ldmc,0.34716981132075475,g g-1,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,veg_height,5,cm,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,wet_mass,0.4461,g,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,dry_mass,0.0434,g,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,leaf_area,6.597,cm2,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,leaf_thickness,0.8606666666666667,mm,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,sla,152.00460829493088,cm2 g-1,NA
GGV6713,2023-12-09,TS,west,3,2400,5,3,Helichrysum ecklonis,ldmc,0.09728760367630576,g g-1,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,veg_height,18.3,cm,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,rep_height,18.5,cm,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,wet_mass,0.0446,g,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,dry_mass,0.012133333333333335,g,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,leaf_area,1.2816666666666667,cm2,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,leaf_thickness,0.374,mm,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,sla,105.63186813186813,cm2 g-1,NA
IMQ6585,2023-12-09,T,east,3,2400,3,1,Lotononis lotononoides,ldmc,0.2720478325859492,g g-1,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,veg_height,16,cm,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,rep_height,33.5,cm,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,wet_mass,0.8529,g,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,dry_mass,0.1366,g,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,leaf_area,13.859,cm2,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,leaf_thickness,0.713,mm,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,sla,101.45680819912153,cm2 g-1,NA
GDI5421,2023-12-11,TS,east,2,2200,0,NA,Senecio glaberrimus,ldmc,0.16015945597373665,g g-1,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,veg_height,0.5,cm,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,wet_mass,0.05445,g,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,dry_mass,0.0074,g,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,leaf_area,1.0905,cm2,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,leaf_thickness,0.7356666666666667,mm,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,sla,147.36486486486487,cm2 g-1,NA
IKF4528,2023-12-09,T,west,3,2400,1,1,Berkheya rhapontica,ldmc,0.1359044995408632,g g-1,NA
GHT9567,2023-12-10,TS,east,1,2000,0,NA,Helichrysum ecklonis,veg_height,2,cm,NA
GHT9567,2023-12-10,TS,east,1,2000,0,NA,Helichrysum ecklonis,wet_mass,0.0691,g,NA
GHT9567,2023-12-10,TS,east,1,2000,0,NA,Helichrysum ecklonis,dry_mass,0.01,g,NA
GHT9567,2023-12-10,TS,east,1,2000,0,NA,Helichrysum ecklonis,leaf_area,2.08,cm2,NA
GHT9567,2023-12-10,TS,east,1,2000,0,NA,Helichrysum ecklonis,leaf_thickness,0.445,mm,NA
GHT9567,2023-12-10,TS,east,1,2000,0,NA,Helichrysum ecklonis,sla,208,cm2 g-1,NA
