species,site,elevation,treatment,plot_id,tier,trait_name,trait_value,latitude,longitude,burn_year,aspect,year,gradient
Ficinia cinnamomea,2200east,2200,,SA_2200east1,South_Africa_2023,wet_mass_g,0.01895,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Ficinia cinnamomea,2200east,2200,,SA_2200east1,South_Africa_2023,dry_mass_g,0.00625,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Ficinia cinnamomea,2200east,2200,,SA_2200east1,South_Africa_2023,leaf_area_cm2,1.682,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Ficinia cinnamomea,2200east,2200,,SA_2200east1,South_Africa_2023,leaf_thickness_mm,0.598666666666667,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Ficinia cinnamomea,2200east,2200,,SA_2200east1,South_Africa_2023,sla_cm2_g,269.12,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Ficinia cinnamomea,2200east,2200,,SA_2200east1,South_Africa_2023,ldmc,0.329815303430079,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,plant_height_cm,15.5,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,wet_mass_g,0.03935,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,dry_mass_g,0.0133,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,leaf_area_cm2,2.912,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,leaf_thickness_mm,0.228333333333333,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,sla_cm2_g,218.947368421053,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Themeda triandra,2200east,2200,,SA_2200east1,South_Africa_2023,ldmc,0.337992376111817,-28.6799270007759,28.8951290119439,,east,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,plant_height_cm,6.8,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,wet_mass_g,0.155,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,dry_mass_g,0.029,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,leaf_area_cm2,5.646,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,leaf_thickness_mm,0.399,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,sla_cm2_g,194.689655172414,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Helichrysum pilosellum,2200west,2200,,SA_2200west2,South_Africa_2023,ldmc,0.187096774193548,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,plant_height_cm,6,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,wet_mass_g,0.2241,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,dry_mass_g,0.0585,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,leaf_area_cm2,9.96,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,leaf_thickness_mm,0.209666666666667,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,sla_cm2_g,170.25641025641,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Hermannia woodii,2200west,2200,,SA_2200west3,South_Africa_2023,ldmc,0.261044176706827,-28.6803189804778,28.8938819942996,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,plant_height_cm,6.2,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,wet_mass_g,1.1473,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,dry_mass_g,0.2059,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,leaf_area_cm2,10.013,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,leaf_thickness_mm,0.801666666666667,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,sla_cm2_g,48.630403108305,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,ldmc,0.179464830471542,,,,west,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,plant_height_cm,14,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,wet_mass_g,0.7134,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,dry_mass_g,0.1276,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,leaf_area_cm2,15.368,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,leaf_thickness_mm,0.561666666666667,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,sla_cm2_g,120.438871473354,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Senecio glaberrimus,2200east,2200,,SA_2200east3,South_Africa_2023,ldmc,0.178861788617886,-28.6798645136878,28.8951174868271,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,plant_height_cm,16.5,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,wet_mass_g,0.02498,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,dry_mass_g,0.0074,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,leaf_area_cm2,0.567,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,leaf_thickness_mm,0.608,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,sla_cm2_g,76.6216216216216,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Diheteropogon filifolius,2200east,2200,,SA_2200east4,South_Africa_2023,ldmc,0.296236989591673,-28.6798332701437,28.8951117242686,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,plant_height_cm,1,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,wet_mass_g,0.0158,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,dry_mass_g,0.00215,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,leaf_area_cm2,0.5085,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,leaf_thickness_mm,0.301666666666667,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,sla_cm2_g,236.511627906977,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Oxalis depressa,2200east,2200,,SA_2200east5,South_Africa_2023,ldmc,0.136075949367089,-28.6798020265996,28.8951059617102,,east,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,plant_height_cm,1.5,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,wet_mass_g,0.01872,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,dry_mass_g,0.00318,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,leaf_area_cm2,0.528,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,leaf_thickness_mm,0.364,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,sla_cm2_g,166.037735849057,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Craterocapsa tarsodes,2200west,2200,,SA_2200west1,South_Africa_2023,ldmc,0.169871794871795,-28.6803849879652,28.8938739895821,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,plant_height_cm,5.8,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,wet_mass_g,0.7809,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,dry_mass_g,0.157,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,leaf_area_cm2,9.825,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,leaf_thickness_mm,0.843666666666667,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,sla_cm2_g,62.5796178343949,,,,west,2023,Drakensberg
Helichrysum pallidum,2400west,2400,,SA_2400west0,South_Africa_2023,ldmc,0.201050070431553,,,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,plant_height_cm,9.1,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,wet_mass_g,1.0037,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,dry_mass_g,0.1844,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,leaf_area_cm2,20.077,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,leaf_thickness_mm,0.509333333333333,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,sla_cm2_g,108.877440347072,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Berkheya rhapontica,2200west,2200,,SA_2200west2,South_Africa_2023,ldmc,0.183720235130019,-28.6803519842215,28.8938779919408,,west,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,plant_height_cm,14,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,wet_mass_g,0.2451,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,dry_mass_g,0.0633,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_area_cm2,7.595,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_thickness_mm,0.369333333333333,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,sla_cm2_g,119.98420221169,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Eulalia villosa,2600east,2600,,SA_2600east4,South_Africa_2023,ldmc,0.258261933904529,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,plant_height_cm,13.5,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,wet_mass_g,0.2474,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,dry_mass_g,0.0428,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,leaf_area_cm2,7.444,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,leaf_thickness_mm,0.746666666666667,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,sla_cm2_g,173.92523364486,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2600east,2600,,SA_2600east1,South_Africa_2023,ldmc,0.172999191592563,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,plant_height_cm,10.3,,,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,wet_mass_g,2.3643,,,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,dry_mass_g,0.3089,,,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,leaf_area_cm2,53.077,,,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,leaf_thickness_mm,0.392,,,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,sla_cm2_g,171.825833603108,,,,east,2023,Drakensberg
Helichrysum pallidum,2400east,2400,,SA_2400east0,South_Africa_2023,ldmc,0.130651778539102,,,,east,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,plant_height_cm,25.5,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,wet_mass_g,0.9574,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,dry_mass_g,0.1649,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,leaf_area_cm2,20.191,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,leaf_thickness_mm,0.727,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,sla_cm2_g,122.44390539721,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,ldmc,0.17223730937957,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,plant_height_cm,18.5,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,wet_mass_g,0.6371,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,dry_mass_g,0.0808,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,leaf_area_cm2,15.707,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,leaf_thickness_mm,0.485666666666667,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,sla_cm2_g,194.393564356436,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Senecio glaberrimus,2800west,2800,,SA_2800west4,South_Africa_2023,ldmc,0.126824674305447,-28.7377537507564,28.8925462332554,,west,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,plant_height_cm,17,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,wet_mass_g,0.7938,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,dry_mass_g,0.1295,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_area_cm2,14.632,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_thickness_mm,0.562333333333333,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,sla_cm2_g,112.988416988417,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Agapanthus campanulatus,2600east,2600,,SA_2600east4,South_Africa_2023,ldmc,0.163139329805996,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,plant_height_cm,21,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,wet_mass_g,2.0272,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,dry_mass_g,0.1789,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_area_cm2,25.245,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_thickness_mm,0.958,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,sla_cm2_g,141.112353269983,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Kniphofia porphyrantha,2600east,2600,,SA_2600east4,South_Africa_2023,ldmc,0.0882498026835043,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,plant_height_cm,1,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,wet_mass_g,0.0015,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,dry_mass_g,0.00065,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_area_cm2,0.074,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,leaf_thickness_mm,0.193,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,sla_cm2_g,113.846153846154,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Bulbostylis humilis,2600east,2600,,SA_2600east4,South_Africa_2023,ldmc,0.433333333333333,-28.7282967218198,28.8926940271631,,east,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,plant_height_cm,19,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,wet_mass_g,0.6233,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,dry_mass_g,0.1166,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,leaf_area_cm2,14.901,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,leaf_thickness_mm,0.423,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,sla_cm2_g,127.795883361921,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west2,South_Africa_2023,ldmc,0.187068827210011,-28.7282544770278,28.8924827612937,,west,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,plant_height_cm,16.7,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,wet_mass_g,0.6346,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,dry_mass_g,0.0408,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,leaf_area_cm2,14.118,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,leaf_thickness_mm,0.429,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,sla_cm2_g,346.029411764706,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio erubescens,2800east,2800,,SA_2800east3,South_Africa_2023,ldmc,0.0642924676961866,-28.7377540022135,28.8943769875914,,east,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,plant_height_cm,15.2,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,wet_mass_g,0.4093,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,dry_mass_g,0.0829,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,leaf_area_cm2,9.963,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,leaf_thickness_mm,0.442,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,sla_cm2_g,120.180940892642,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,ldmc,0.202540923527975,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,plant_height_cm,14.4,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,wet_mass_g,0.7926,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,dry_mass_g,0.1648,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,leaf_area_cm2,16.626,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,leaf_thickness_mm,0.584333333333333,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,sla_cm2_g,100.885922330097,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west5,South_Africa_2023,ldmc,0.207923290436538,-28.7281630095094,28.8924339786172,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,plant_height_cm,11.2,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,wet_mass_g,0.7475,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,dry_mass_g,0.1266,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,leaf_area_cm2,17.973,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,leaf_thickness_mm,0.493,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,sla_cm2_g,141.96682464455,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Senecio glaberrimus,2600west,2600,,SA_2600west4,South_Africa_2023,ldmc,0.169364548494983,-28.7281934986822,28.8924502395093,,west,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,plant_height_cm,15,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,wet_mass_g,0.4946,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,dry_mass_g,0.1613,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,leaf_area_cm2,10.575,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,leaf_thickness_mm,0.696666666666667,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,sla_cm2_g,65.5610663360198,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Moraea inclinata,2600east,2600,,SA_2600east1,South_Africa_2023,ldmc,0.326122118883947,-28.7283769994974,28.8926219847053,,east,2023,Drakensberg
Senecio glaberrimus,2800east,2800,,SA_2800east0,South_Africa_2023,plant_height_cm,19,,,,east,2023,Drakensberg
Senecio glaberrimus,2800east,2800,,SA_2800east0,South_Africa_2023,wet_mass_g,0.853,,,,east,2023,Drakensberg
Senecio glaberrimus,2800east,2800,,SA_2800east0,South_Africa_2023,dry_mass_g,0.1483,,,,east,2023,Drakensberg
Senecio glaberrimus,2800east,2800,,SA_2800east0,South_Africa_2023,leaf_area_cm2,19.857,,,,east,2023,Drakensberg
Senecio glaberrimus,2800east,2800,,SA_2800east0,South_Africa_2023,leaf_thickness_mm,0.514333333333333,,,,east,2023,Drakensberg
