ID,date,gradient,siteID,elevation_m_asl,blockID,turfID,warming,grazing,Nlevel,Namount_kg_ha_y,individual_nr,species,trait,value,origSiteID,destSiteID,comment,problem,flag
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,plant_height_cm,7.6,Lia,Joa,NA,NA,NA
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,wet_mass_g,0.1977,Lia,Joa,NA,NA,NA
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,dry_mass_g,0.0414,Lia,Joa,NA,NA,NA
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,leaf_area_cm2,7.373,Lia,Joa,NA,NA,NA
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,leaf_thickness_mm,0.322,Lia,Joa,NA,NA,NA
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,ldmc,0.20940819423368742,Lia,Joa,NA,NA,NA
HMU6361,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,5,Bistorta vivipara,sla_cm2_g,178.09178743961354,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,plant_height_cm,9,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,wet_mass_g,0.0523,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,dry_mass_g,0.0076,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,leaf_area_cm2,2.344,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,leaf_thickness_mm,0.34833333333333333,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,ldmc,0.14531548757170173,Lia,Joa,NA,NA,NA
EXA7591,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,3,Leontodon autumnalis,sla_cm2_g,308.4210526315789,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,plant_height_cm,7.1,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,wet_mass_g,0.0608,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,dry_mass_g,0.017,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,leaf_area_cm2,2.663,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,leaf_thickness_mm,0.20033333333333334,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,ldmc,0.27960526315789475,Lia,Joa,NA,NA,NA
IKY0250,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,5,Bistorta vivipara,sla_cm2_g,156.6470588235294,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,plant_height_cm,10.2,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,wet_mass_g,0.0927,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,dry_mass_g,0.0311,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,leaf_area_cm2,4.648,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,leaf_thickness_mm,0.2593333333333333,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,ldmc,0.3354908306364617,Lia,Joa,NA,NA,NA
HPQ4326,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,1,Carex bigelowii,sla_cm2_g,149.45337620578778,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,plant_height_cm,5.4,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,wet_mass_g,0.0713,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,dry_mass_g,0.0157,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,leaf_area_cm2,2.666,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,leaf_thickness_mm,0.23733333333333334,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,ldmc,0.2201963534361851,Lia,Joa,NA,NA,NA
HQA9010,2022-08-01,NA,Joasete,920,2,13 WN6C 90,W,C,6,5,2,Bistorta vivipara,sla_cm2_g,169.80891719745225,Lia,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,plant_height_cm,10,Joa,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,wet_mass_g,0.1101,Joa,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,dry_mass_g,0.0114,Joa,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,leaf_area_cm2,3.448,Joa,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,leaf_thickness_mm,0.22766666666666666,Joa,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,ldmc,0.10354223433242507,Joa,Joa,NA,NA,NA
HVR7464,2022-08-01,NA,Joasete,920,2,91 AN6C 91,A,C,6,5,4,Rumex acetosa,sla_cm2_g,302.4561403508772,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,plant_height_cm,7.1,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,wet_mass_g,0.0628,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,dry_mass_g,0.0181,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,leaf_area_cm2,4.334,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,leaf_thickness_mm,0.16266666666666665,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,ldmc,0.2882165605095542,Joa,Joa,NA,NA,NA
EYZ4010,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,3,Phleum alpinum,sla_cm2_g,239.44751381215465,Joa,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,plant_height_cm,3,Lia,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,wet_mass_g,0.0159,Lia,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,dry_mass_g,0.00245,Lia,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,leaf_area_cm2,0.7525,Lia,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,leaf_thickness_mm,0.25333333333333335,Lia,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,ldmc,0.1540880503144654,Lia,Joa,NA,NA,NA
EVN6733,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Saussurea alpina,sla_cm2_g,307.1428571428571,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,plant_height_cm,8.1,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,wet_mass_g,0.3674,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,dry_mass_g,0.0593,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,leaf_area_cm2,11.518,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,leaf_thickness_mm,0.33333333333333337,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,ldmc,0.16140446379967338,Lia,Joa,NA,NA,NA
ELE5900,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Achillea millefolium,sla_cm2_g,194.2327150084317,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,plant_height_cm,5.3,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,wet_mass_g,0.038766666666666665,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,dry_mass_g,0.009066666666666666,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,leaf_area_cm2,1.9886666666666668,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,leaf_thickness_mm,0.16,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,ldmc,0.23387790197764402,Lia,Joa,NA,NA,NA
EWS5303,2022-08-01,NA,Joasete,920,1,3 WN1C 85,W,C,1,0,1,Sibbaldia procumbens,sla_cm2_g,219.33823529411768,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,plant_height_cm,3.1,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,wet_mass_g,0.0155,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,dry_mass_g,0.005399999999999999,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,leaf_area_cm2,0.8196666666666667,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,leaf_thickness_mm,0.19466666666666665,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,ldmc,0.3483870967741935,Lia,Joa,NA,NA,NA
IKU5186,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,4,Salix herbacea,sla_cm2_g,151.79012345679013,Lia,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,plant_height_cm,11.2,Joa,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,wet_mass_g,0.03045,Joa,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,dry_mass_g,0.0097,Joa,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,leaf_area_cm2,2.068,Joa,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,leaf_thickness_mm,0.18333333333333332,Joa,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,ldmc,0.3185550082101806,Joa,Joa,NA,NA,NA
EWR8553,2022-08-01,NA,Joasete,920,6,126 AN7C 126,A,C,7,10,1,Agrostis capillaris,sla_cm2_g,213.1958762886598,Joa,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,plant_height_cm,4.8,Lia,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,wet_mass_g,0.0331,Lia,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,dry_mass_g,0.0082,Lia,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,leaf_area_cm2,2.019,Lia,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,leaf_thickness_mm,0.13066666666666665,Lia,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,ldmc,0.24773413897280971,Lia,Joa,NA,NA,NA
HPV1275,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,4,Sibbaldia procumbens,sla_cm2_g,246.21951219512195,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,plant_height_cm,10.5,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,wet_mass_g,0.4062,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,dry_mass_g,0.0757,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,leaf_area_cm2,13.595,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,leaf_thickness_mm,0.24833333333333335,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,ldmc,0.1863613983259478,Lia,Joa,NA,NA,NA
IOH6757,2022-08-01,NA,Joasete,920,4,29 WN3C 106,W,C,3,0,2,Achillea millefolium,sla_cm2_g,179.5904887714663,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,plant_height_cm,8.2,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,wet_mass_g,0.01875,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,dry_mass_g,0.005925,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,leaf_area_cm2,1.2965,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,leaf_thickness_mm,0.363,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,ldmc,0.316,Lia,Joa,NA,NA,NA
EVB9578,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,2,Festuca rubra,sla_cm2_g,218.81856540084388,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,plant_height_cm,1.5,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,wet_mass_g,0.0946,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,dry_mass_g,0.0163,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,leaf_area_cm2,2.548,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,leaf_thickness_mm,0.31366666666666665,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,ldmc,0.1723044397463002,Lia,Joa,NA,NA,NA
ERB2918,2022-08-01,NA,Joasete,920,5,37 WN10C 116,W,C,10,150,5,Bistorta vivipara,sla_cm2_g,156.31901840490798,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,plant_height_cm,2.1,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,wet_mass_g,0.0055,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,dry_mass_g,7.75e-4,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,leaf_area_cm2,0.3305,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,leaf_thickness_mm,0.12266666666666667,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,ldmc,0.1409090909090909,Lia,Joa,NA,NA,NA
EVK2704,2022-08-01,NA,Joasete,920,10,80 WN2N 159,W,N,2,0,3,Leontodon autumnalis,sla_cm2_g,426.45161290322585,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,plant_height_cm,9.1,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,wet_mass_g,0.0304,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,dry_mass_g,0.0086,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,leaf_area_cm2,2.0055,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,leaf_thickness_mm,0.196,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,ldmc,0.28289473684210525,Lia,Joa,NA,NA,NA
IHO2850,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,3,Poa alpina,sla_cm2_g,233.19767441860466,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,plant_height_cm,6,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,wet_mass_g,0.1063,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,dry_mass_g,0.0161,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,leaf_area_cm2,5.978,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,leaf_thickness_mm,0.149,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,ldmc,0.15145813734713076,Lia,Joa,NA,NA,NA
EUT1429,2022-08-01,NA,Joasete,920,8,59 WN8C 138,W,C,8,50,1,Taraxacum sp,sla_cm2_g,371.30434782608694,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,plant_height_cm,4.9,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,wet_mass_g,0.0924,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,dry_mass_g,0.0139,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,leaf_area_cm2,2.858,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,leaf_thickness_mm,0.298,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,ldmc,0.15043290043290042,Lia,Joa,NA,NA,NA
IGQ7538,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,1,Saussurea alpina,sla_cm2_g,205.61151079136692,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,plant_height_cm,6.5,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,wet_mass_g,0.0398,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,dry_mass_g,0.01162,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,leaf_area_cm2,2.682,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,leaf_thickness_mm,0.16966666666666666,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,ldmc,0.2919597989949749,Lia,Joa,NA,NA,NA
IIO2011,2022-08-01,NA,Joasete,920,6,41 WN7C 122,W,C,7,10,2,Carex vaginata,sla_cm2_g,230.8089500860585,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,plant_height_cm,12.5,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,wet_mass_g,0.02855,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,dry_mass_g,0.00546,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,leaf_area_cm2,1.827,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,leaf_thickness_mm,0.26566666666666666,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,ldmc,0.19124343257443083,Lia,Joa,NA,NA,NA
HSM3925,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,2,Festuca rubra,sla_cm2_g,334.61538461538464,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,plant_height_cm,3.8,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,wet_mass_g,0.0795,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,dry_mass_g,0.01212,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,leaf_area_cm2,3.854,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,leaf_thickness_mm,0.13266666666666665,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,ldmc,0.15245283018867925,Lia,Joa,NA,NA,NA
IPA0800,2022-08-01,NA,Joasete,920,4,32 WN3N 112,W,N,3,0,5,Achillea millefolium,sla_cm2_g,317.986798679868,Lia,Joa,NA,NA,NA
EYY5413,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,5,Achillea millefolium,plant_height_cm,8,Joa,Joa,NA,NA,NA
EYY5413,2022-08-01,gradient,Joasete,920,1,81 AN1C 81,A,C,1,0,5,Achillea millefolium,wet_mass_g,0.4391,Joa,Joa,NA,NA,NA
