season,site,date,year,month,day,time,plot,amb_co2_umol_mol,x7500_amb_temp,measured_amb_temp,avg_pressure,avg_leaf_temp,avg_leaf_temp_before_respiration,avg_leaf_temp_after_respiration,h2o_avg,linear,exp,best_fit,averages,linear_avgs,lin_rsqd,comment
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,A2DOWN,314.6637,22.15589,66,71.49579,24.36,NA,NA,16.38168,-3.84449,-3.1502500000000002,NA,NA,NA,0.962153,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,B1UP,316.0755,24.19902,66,71.48609,23.84,NA,NA,17.5763,-5.08077,-4.5128500000000003,NA,NA,NA,0.990787,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,B1DOWN,335.4817,25.58447,66,71.48319,24.74,NA,NA,16.66298,-2.99057,-1.94049,NA,NA,NA,0.970086,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,B2UP,333.6699,27.31591,68,71.47763,24.34,NA,NA,15.97172,-2.52551,-2.0032700000000001,NA,NA,NA,0.909178,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,B2DOWN,345.6269,28.55348,68,71.47109,23.14,NA,NA,17.31435,-3.38919,-2.2841200000000002,NA,NA,NA,0.914823,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,C1UP,335.2405,30.7451,70,71.49892,29.34,NA,NA,17.2648,-3.32851,-2.6930100000000001,NA,NA,NA,0.967566,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,C1DOWN,341.6026,32.0529,70,71.49398,29.38,NA,NA,18.08892,-4.34132,-3.1034899999999999,NA,NA,NA,0.979829,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,C2UP,341.1128,33.57739,70,71.48587,29.24,NA,NA,15.2888,-0.94829,195.0395,NA,NA,NA,0.657092,NA
Peak,LOWER SUBALPINE,2018-07-06,2018,7,6,DAY RESP,C2DOWN,344.9854,34.96031,72,71.48629,29.34,NA,NA,16.80763,-3.47503,-2.4119799999999998,NA,NA,NA,0.980091,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,A1UP,321.129,18.8433,57,71.4811,12.4,NA,NA,10.0915,-1.84499,-1.4545399999999999,NA,NA,NA,0.967094,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,A1DOWN,330.1266,19.02923,57,71.50121,11.3,NA,NA,10.02593,-2.46122,-2.0141200000000001,NA,NA,NA,0.988951,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,A2UP,330.835,19.47813,56,71.49604,11.2,NA,NA,10.57121,-3.44786,-10.524900000000001,NA,NA,NA,0.975355,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,A2DOWN,329.1482,19.567,57,71.50633,11.84,NA,NA,10.20022,-2.88165,-2.4402300000000001,NA,NA,NA,0.947873,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,B1UP,353.9903,19.58674,56,71.51609,8.92,NA,NA,10.46565,-2.48165,-15.0463,NA,NA,NA,0.965239,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,B1DOWN,339.9638,19.47467,56,71.52739,9.64,NA,NA,10.60457,-2.8812,-8.0956899999999994,NA,NA,NA,0.948822,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,B2UP,354.428,19.47685,54,71.53913,9.1,NA,NA,10.47522,-0.88155,-5.1419800000000002,NA,NA,NA,0.857482,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,B2DOWN,359.9918,19.52901,54,71.54758,9.68,NA,NA,10.41033,-1.95637,-1.4327000000000001,NA,NA,NA,0.973354,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,C1UP,340.892,18.8878,54,71.62496,8.82,NA,NA,10.58805,-1.3587,131.78229999999999,NA,NA,NA,0.92926,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,C1DOWN,331.5676,18.82798,54,71.63638,11.42,NA,NA,10.2916,-1.70612,-18.5383,NA,NA,NA,0.915529,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,C2UP,354.5969,18.80154,54,71.63813,10.44,NA,NA,10.40758,-2.49957,-4.0257800000000001,NA,NA,NA,0.971344,NA
Peak,LOWER SUBALPINE,2018-07-05,2018,7,5,NIGHT,C2DOWN,328.2437,18.81596,54,71.65287,10.16,NA,NA,10.09447,-2.74962,-2.4944099999999998,NA,NA,NA,0.978313,NA
Early,PBM,2018-06-12,2018,6,12,DAY,1,327.4889,18.10485,63,68.43505,13.280000000000001,NA,NA,12.38566,3.698176,3.2279010000000001,NA,NA,NA,0.981059,NA
Early,PBM,2018-06-12,2018,6,12,DAY,2,328.7087,22.08913,62,68.42533,18.8,NA,NA,13.84522,7.272729,5.790826,NA,NA,NA,0.972039,NA
Early,PBM,2018-06-12,2018,6,12,DAY,3,340.4452,24.66957,64,68.40839,22.88,NA,NA,13.48699,11.23499,8.6299309999999991,NA,NA,NA,0.988526,NA
Early,PBM,2018-06-12,2018,6,12,DAY,4,347.6867,26.75398,64,68.39774,24.52,NA,NA,9.771398,4.716325,0.233097,NA,NA,NA,0.972079,NA
Early,PBM,2018-06-12,2018,6,12,DAY,5,353.0845,28.72882,64,68.35817,28.32,NA,NA,7.808387,2.034632,1.40828,NA,NA,NA,0.970022,NA
Early,PBM,2018-06-12,2018,6,12,DAY RESP,1RESP,328.4656,18.94573,63,68.42854,11.959999999999999,NA,NA,13.54903,-9.85725,-8.5200600000000009,NA,NA,NA,0.994462,NA
Early,PBM,2018-06-12,2018,6,12,DAY RESP,2RESP,329.8275,23.07228,62,68.42033,20.22,NA,NA,14.28967,-10.3063,-8.3101699999999994,NA,NA,NA,0.986099,NA
Early,PBM,2018-06-12,2018,6,12,DAY RESP,3RESP,341.3376,25.4396,64,68.40594,23.36,NA,NA,15.69822,-7.18602,-5.4372400000000001,NA,NA,NA,0.955748,NA
Early,PBM,2018-06-12,2018,6,12,DAY RESP,4RESP,348.5061,27.44619,64,68.39443,25.2,NA,NA,12.22186,-4.65798,-3.94672,NA,NA,NA,0.991348,NA
Early,PBM,2018-06-12,2018,6,12,DAY RESP,5RESP,353.9948,29.50229,64,68.35708,8.48,NA,NA,7.893958,-1.37698,-0.95884000000000003,NA,NA,NA,0.955176,NA
Early,PBM,2018-06-12,2018,6,12,NIGHT,1,360.1001,20.64429,47,68.36176,7.08,NA,NA,5.68011,-6.30319,-5.0083299999999999,NA,NA,NA,0.980967,NA
Early,PBM,2018-06-12,2018,6,12,NIGHT,2,367.9486,19.87933,46,68.36733,6.08,NA,NA,5.605667,-5.72145,-4.4735699999999996,NA,NA,NA,0.990144,NA
Early,PBM,2018-06-12,2018,6,12,NIGHT,3,365.9571,19.57283,46,68.36957,6.08,NA,NA,6.101196,-4.78929,-4.2613700000000003,NA,NA,NA,0.9622,NA
Early,PBM,2018-06-12,2018,6,12,NIGHT,4,350.1987,18.578,47,68.343,9.12,NA,NA,4.055222,-2.32239,-2.2046899999999998,NA,NA,NA,0.978703,NA
Early,PBM,2018-06-12,2018,6,12,NIGHT,5,353.6301,18.12242,47,68.37813,8,NA,NA,4.771978,-4.50247,-3.8654099999999998,NA,NA,NA,0.984521,NA
Peak,PBM,2018-07-02,2018,7,2,DAY,1,333.8861,23.47422,70,68.49989,21.880000000000003,NA,NA,10.77244,11.52012,9.6827590000000008,NA,NA,NA,0.992234,NA
Peak,PBM,2018-07-02,2018,7,2,DAY,2,329.7767,25.08824,72,68.50165,16.26,NA,NA,14.16,20.97528,17.770579999999999,NA,NA,NA,0.999027,NA
Peak,PBM,2018-07-02,2018,7,2,DAY,3,330.2488,26.3333,72,68.49692,17.04,NA,NA,16.03407,24.68221,19.791930000000001,NA,NA,NA,0.985928,NA
Peak,PBM,2018-07-02,2018,7,2,DAY,4,344.9465,29.20165,72,68.48099,31.96,NA,NA,8.442418,4.151204,-17.048400000000001,NA,NA,NA,0.89178,NA
Peak,PBM,2018-07-02,2018,7,2,DAY,5,348.9173,27.68489,74,68.46356,31.04,NA,NA,5.406667,3.506069,-17.491399999999999,NA,NA,NA,0.874681,NA
Peak,PBM,2018-07-02,2018,7,2,DAY RESP,1,334.2713,23.81879,70,68.50044,22.5,NA,NA,13.17187,-6.9612,-6.0114400000000003,NA,NA,NA,0.994278,NA
Peak,PBM,2018-07-02,2018,7,2,DAY RESP,2,330.1863,25.42473,72,68.49385,16.080000000000002,NA,NA,16.95264,-7.52588,-6.45,NA,NA,NA,0.993137,NA
Peak,PBM,2018-07-02,2018,7,2,DAY RESP,3,330.653,26.67689,72,68.49167,12.4,NA,NA,19.037,-5.47174,-4.7165999999999997,NA,NA,NA,0.996593,NA
Peak,PBM,2018-07-02,2018,7,2,DAY RESP,4,345.5885,29.74835,72,68.47736,31.1,NA,NA,8.249011,-3.58324,-2.49857,NA,NA,NA,0.96534,NA
Peak,PBM,2018-07-02,2018,7,2,DAY RESP,5,349.3769,28.07891,74,68.46304,35.82,NA,NA,5.719891,-1.58922,-0.46465000000000001,NA,NA,NA,0.754089,NA
Peak,PBM,2018-07-02,2018,7,2,NIGHT,1,364.3024,21.67967,55,68.30231,3.5,NA,NA,6.071758,-1.76389,-10.7568,NA,NA,NA,0.297068,NA
Peak,PBM,2018-07-02,2018,7,2,NIGHT,2,362.5571,20.76144,50,68.30544,2.58,NA,NA,6.213333,-4.54776,-2.64012,NA,NA,NA,0.935664,NA
Peak,PBM,2018-07-02,2018,7,2,NIGHT,3,389.7,20.36659,48,68.30571,4.14,NA,NA,4.777582,-2.47591,-2.11456,NA,NA,NA,0.950538,NA
Peak,PBM,2018-07-02,2018,7,2,NIGHT,4,351.1166,19.83912,48,68.30912,6.659999999999999,NA,NA,4.311758,-3.96512,-3.0767899999999999,NA,NA,NA,0.975836,NA
Peak,PBM,2018-07-02,2018,7,2,NIGHT,5,358.8009,19.29783,48,68.28707,8.4,NA,NA,3.591848,-0.2855,-0.54039999999999999,NA,NA,NA,0.27755,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY,1,343.3478,29.85053,70,69.93745,21.72,NA,NA,9.690851,4.757267,3.8078829999999999,NA,NA,NA,0.988591,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY,2,336.0072,30.12947,71,69.91404,20.92,NA,NA,15.90368,9.945182,7.7155500000000004,NA,NA,NA,0.986168,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY,3,334.1088,30.39574,71,69.8866,22.04,NA,NA,14.77968,7.800166,6.7296649999999998,NA,NA,NA,0.850449,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY,4,340.1058,30.63054,72,69.87239,30.46666666666667,NA,NA,13.56283,5.769888,2.8383759999999998,NA,NA,NA,0.934211,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY,5,346.0734,30.92511,70,69.85696,23.839999999999996,NA,NA,12.25783,3.807937,3.4046660000000002,NA,NA,NA,0.96694,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY RESP,1RESP,343.5141,29.99887,70,69.93782,24.56,NA,NA,12.56655,-4.48376,-3.8357000000000001,NA,NA,NA,0.985832,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY RESP,2RESP,336.1085,30.19066,71,69.90708,21.8,NA,NA,15.41557,-7.08648,-8.6507199999999997,NA,NA,NA,0.969152,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY RESP,3RESP,334.2849,30.52313,71,69.87909,21.16,NA,NA,16.92919,-8.07783,-7.0252800000000004,NA,NA,NA,0.9894,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY RESP,4RESP,340.1891,30.69215,72,69.86946,23.32,NA,NA,13.94882,-5.58289,-4.3903299999999996,NA,NA,NA,0.973433,NA
Early,PFEILER,2018-06-07,2018,6,7,DAY RESP,5RESP,346.2429,31.03179,70,69.84726,21.119999999999997,NA,NA,14.69968,-6.78621,-6.0494199999999996,NA,NA,NA,0.954005,NA
Early,PFEILER,2018-06-07,2018,6,7,NIGHT,1,363.5948,23.73462,49,69.96312,13.080000000000002,NA,NA,3.775699,-5.26936,-4.05321,NA,NA,NA,0.990563,NA
Early,PFEILER,2018-06-07,2018,6,7,NIGHT,2,363.3287,22.86583,49,69.95238,7.519999999999999,NA,NA,3.713929,-6.61876,-5.6509499999999999,NA,NA,NA,0.987869,NA
Early,PFEILER,2018-06-07,2018,6,7,NIGHT,3,350.553,22.00253,49,69.93879,9.8,NA,NA,3.883187,-3.84995,-3.06304,NA,NA,NA,0.966392,NA
Early,PFEILER,2018-06-07,2018,6,7,NIGHT,4,349.4472,21.79697,49,69.9318,9.84,NA,NA,2.522247,-7.41879,-6.6805099999999999,NA,NA,NA,0.989246,NA
Early,PFEILER,2018-06-07,2018,6,7,NIGHT,5,344.94,21.1762,50,69.91348,9.76,NA,NA,2.477717,-7.20244,-6.17605,NA,NA,NA,0.997957,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY,1,317.373,18.35451,64,70.19176,12.319999999999999,NA,NA,7.144176,7.182205,5.6409690000000001,NA,NA,NA,0.990516,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY,2,318.6584,19.39978,70,70.16433,12.9,NA,NA,9.068111,8.52279,7.0470490000000003,NA,NA,NA,0.996785,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY,3,328.2939,20.4,68,70.14256,12.88,NA,NA,10.952,12.67158,10.63383,NA,NA,NA,0.996505,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY,4,320.6137,21.06322,64,70.13167,13.719999999999999,NA,NA,8.971667,13.99517,11.828060000000001,NA,NA,NA,0.998106,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY,5,332.3543,21.48527,68,70.11363,14.98,NA,NA,10.42736,12.86382,10.74554,NA,NA,NA,0.997936,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY RESP,1,317.7943,18.72681,64,70.18824,13.24,NA,NA,8.957363,-3.40753,-2.8488099999999998,NA,NA,NA,0.979728,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY RESP,2,318.9745,19.67933,70,70.16178,14.36,NA,NA,8.594667,-3.55642,-2.73108,NA,NA,NA,0.986809,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY RESP,3,328.5765,20.65165,68,70.14231,16.68,NA,NA,13.40758,-7.17607,-5.9927200000000003,NA,NA,NA,0.998098,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY RESP,4,320.8484,21.28422,64,70.133,15.579999999999998,NA,NA,13.13544,-7.09908,-5.7447999999999997,NA,NA,NA,0.997664,NA
Peak,PFEILER,2018-07-02,2018,7,2,DAY RESP,5,332.5542,21.67681,68,70.11703,15.48,NA,NA,11.85473,-4.72746,-3.86911,NA,NA,NA,0.991948,NA
Peak,PFEILER,2018-07-02,2018,7,2,NIGHT,1,328.5916,15.09758,52,70.02154,9.559999999999999,NA,NA,4.171099,-3.46102,-2.82917,NA,NA,NA,0.99009,NA
Peak,PFEILER,2018-07-02,2018,7,2,NIGHT,2,325.4042,15.21835,50,70.00429,8.819999999999999,NA,NA,3.868352,-3.79882,-3.4250799999999999,NA,NA,NA,0.989553,NA
Peak,PFEILER,2018-07-02,2018,7,2,NIGHT,3,336.5606,15.3725,50,69.97924,7.94,NA,NA,4.404674,-4.50503,-4.0027100000000004,NA,NA,NA,0.992989,NA
Peak,PFEILER,2018-07-02,2018,7,2,NIGHT,4,325.1612,15.55429,50,69.96264,9.64,NA,NA,3.708462,-2.5311,-2.0952899999999999,NA,NA,NA,0.965881,NA
Peak,PFEILER,2018-07-02,2018,7,2,NIGHT,5,325.2753,15.89802,50,69.93385,9.88,NA,NA,3.58022,-4.86173,-4.3082599999999998,NA,NA,NA,0.992107,NA
Early,ROAD,2018-05-27,2018,5,27,NIGHT,1,361.8232222,22.10712766,51,72.47893617,4.32,NA,NA,3.659361702,-3.016260756,-2.4266482580000002,NA,NA,NA,0.973943935,NA
Early,ROAD,2018-05-27,2018,5,27,NIGHT,2,355.3560469,20.78325843,49,72.51168539,4.16,NA,NA,3.753932584,-3.486653497,-3.0348964939999998,NA,NA,NA,0.986164858,NA
Early,ROAD,2018-05-27,2018,5,27,NIGHT,3,354.2183319,19.88347368,48,72.53642105,0.2800000000000001,NA,NA,3.625684211,-2.873672949,-6.3426630450000001,NA,NA,NA,0.951612192,NA
Early,ROAD,2018-05-27,2018,5,27,NIGHT,4,370.2064809,19.29945055,44,72.56351648,1.6,NA,NA,3.925824176,-4.2056062,-3.1208559490000001,NA,NA,NA,0.978090025,NA
Early,ROAD,2018-05-27,2018,5,27,NIGHT,5,352.1165176,18.82402174,41,72.57586957,0.52,NA,NA,4.100326087,-7.372148036,-6.5035594889999997,NA,NA,NA,0.994807632,NA
Early,ROAD,2018-05-27,2018,5,27,DAY,1,305.5562252,12.55647727,62,72.58397727,16.6,NA,NA,4.853068182,3.964064591,3.6188629840000002,NA,NA,NA,0.975390195,Moderate haze
Early,ROAD,2018-05-27,2018,5,27,DAY,2,309.3298192,14.32923077,62,72.58296703,15.16,NA,NA,5.88043956,6.540532625,6.1439025640000002,NA,NA,NA,0.978485985,NA
Early,ROAD,2018-05-27,2018,5,27,DAY,3,316.2725558,17.20677778,62,72.57722222,15.879999999999999,NA,NA,6.192666667,5.500254118,-11.381399439999999,NA,NA,NA,0.915476858,NA
Early,ROAD,2018-05-27,2018,5,27,DAY,4,322.8751268,21.62884211,63,72.56947368,17.479999999999997,NA,NA,6.586,5.247183472,4.4524484639999997,NA,NA,NA,0.97295534400000006,NA
Early,ROAD,2018-05-27,2018,5,27,DAY,5,329.2076975,23.60483871,61,72.56892473,19.880000000000003,NA,NA,7.888924731,6.921126437,6.402495687,NA,NA,NA,0.986929456,NA
Early,ROAD,2018-05-27,2018,5,27,DAY RESP,1RESP,303.5882825,10.80369565,62,72.60630435,13.12,NA,NA,5.486847826,-1.211867592,-24.0372697,NA,NA,NA,0.847561486,"variable, no solid layer"
Early,ROAD,2018-05-27,2018,5,27,DAY RESP,2RESP,310.5453956,15.44195652,62,72.57869565,15.959999999999999,NA,NA,7.040326087,-3.018371928,-2.4384158899999999,NA,NA,NA,0.983141334,NA
Early,ROAD,2018-05-27,2018,5,27,DAY RESP,3RESP,317.382758,18.20230769,62,72.57131868,17.119999999999997,NA,NA,9.006923077,-6.012635566,-5.4287051320000002,NA,NA,NA,0.970784083,Thickening to true cloud cover
Early,ROAD,2018-05-27,2018,5,27,DAY RESP,4RESP,323.7444317,22.42021739,63,72.56891304,18.360000000000003,NA,NA,7.155108696,-4.791402275,-3.979265603,NA,NA,NA,0.990904975,NA
Early,ROAD,2018-05-27,2018,5,27,DAY RESP,5RESP,329.7140275,24.03505495,61,72.56252747,16.96,NA,NA,8.591538462,-7.989467796,-7.0160417089999996,NA,NA,NA,0.994123241,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY,1,307.8206,12.99218,62,73.10364,17.48,NA,NA,11.91173,4.461391,4.0170440000000003,NA,NA,NA,0.987855,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY,2,306.9143,15.25253,64,73.09374,21.360000000000003,NA,NA,12.10132,7.626257,6.4069219999999998,NA,NA,NA,0.994201,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY,3,310.6282,18.19429,64,73.0911,16.48,NA,NA,12.58275,7.461336,6.8808350000000003,NA,NA,NA,0.987209,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY,4,313.4681,22.63322,64,73.07733,18.35,NA,NA,13.53944,8.948824,8.3294940000000004,NA,NA,NA,0.979953,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY,5,307.8075,21.13258,68,73.09785,21.05,NA,NA,16.56161,23.74936,19.34815,NA,NA,NA,0.99468,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY RESP,1,308.7193,13.78659,62,73.09319,17.2,NA,NA,9.791758,-2.73282,-2.0784899999999999,NA,NA,NA,0.961712,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY RESP,2,307.6787,15.95077,64,73.08868,16.6,NA,NA,12.20198,-5.06207,-4.0567900000000003,NA,NA,NA,0.989282,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY RESP,3,311.2562,18.77714,64,73.08956,19.1,NA,NA,13.96429,-7.23824,-5.9643899999999999,NA,NA,NA,0.986527,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY RESP,4,313.8847,23.02022,64,73.07584,19.119999999999997,NA,NA,15.50966,-10.4889,-8.5070300000000003,NA,NA,NA,0.982334,NA
Peak,ROAD,2018-06-20,2018,6,20,DAY RESP,5,308.4179,21.69505,68,73.09264,13.3,NA,NA,17.28659,-8.75454,-7.5108600000000001,NA,NA,NA,0.996524,NA
Peak,ROAD,2018-06-20,2018,6,20,NIGHT,1,358.7882,20.8989,48,73.1627,10.36,NA,NA,8.964,-4.53908,-3.0943299999999998,NA,NA,NA,0.944774,NA
Peak,ROAD,2018-06-20,2018,6,20,NIGHT,2,358.439,19.93926,48,73.18221,6.88,NA,NA,8.734105,-4.19258,-2.8341699999999999,NA,NA,NA,0.938795,NA
Peak,ROAD,2018-06-20,2018,6,20,NIGHT,3,361.3069,19.50872,48,73.20532,6.6,NA,NA,8.599468,-7.52427,-6.8745500000000002,NA,NA,NA,0.979738,NA
Peak,ROAD,2018-06-20,2018,6,20,NIGHT,4,360.4445,18.94387,46,73.22022,5.28,NA,NA,8.590968,-8.62418,-7.8958399999999997,NA,NA,NA,0.970565,NA
Peak,ROAD,2018-06-20,2018,6,20,NIGHT,5,367.3434,18.44226,46,73.24161,5.720000000000001,NA,NA,9.033763,-7.79856,-6.7590899999999996,NA,NA,NA,0.991018,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,A1UP,348.9116,18.22283,51,71.73804,10.840000000000002,NA,NA,5.16837,-1.11518,-37.427,NA,NA,NA,0.444924,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,A1DOWN,358.9199,18.23707,51,71.74641,8.84,NA,NA,5.429457,-4.13127,-89.367599999999996,NA,NA,NA,0.801303,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,A2UP,343.8411,17.85849,51,71.74269,11.360000000000001,NA,NA,4.906667,-5.89314,-14.6518,NA,NA,NA,0.968312,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,A2DOWN,346.9759,17.93441,51,71.75495,10.72,NA,NA,5.404839,-5.21785,-4.52142,NA,NA,NA,0.983039,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,B1UP,337.8177,17.60726,51,71.78253,10.879999999999999,NA,NA,5.343789,-1.87277,-20.750599999999999,NA,NA,NA,0.894401,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,B1DOWN,346.2884,17.32892,51,71.78839,9.2,NA,NA,4.574086,-2.4465,-1.77416,NA,NA,NA,0.899719,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,B2UP,349.3644,17.11847,51,71.79633,7.719999999999999,NA,NA,5.98551,-5.12908,6.6221500000000004,NA,NA,NA,0.838809,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,B2DOWN,361.4674,16.99478,51,71.80837,7.359999999999999,NA,NA,5.494891,-4.65179,-78.722800000000007,NA,NA,NA,0.919239,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,C1UP,351.211,16.98957,50,71.82957,8.64,NA,NA,5.131304,-3.48894,-3.04861,NA,NA,NA,0.98663,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,C1DOWN,367.2325,16.75,49,71.83936,8.76,NA,NA,5.262766,-1.97792,-1.577,NA,NA,NA,0.924612,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,C2UP,364.0417,16.39765,49,71.83788,7.92,NA,NA,5.815882,0.54061,-62.747,NA,NA,NA,0.399973,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NIGHT,C2DOWN,350.134,16.42568,48,71.85547,9.2,NA,NA,4.818316,-2.85506,-2.14384,NA,NA,NA,0.96876,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,DAY,A1UP,309.5166,20.29478,66,71.923330000000007,13.120000000000001,NA,NA,12.37578,4.613847,4.2729650000000001,NA,NA,NA,0.980107,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,DAY,A1DOWN,318.2289,23.25194,68,71.91484,14.6,NA,NA,13.62065,4.913826,4.1216819999999998,NA,NA,NA,0.993449,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,A2UP,NA,NA,67,NA,18.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,A2DOWN,NA,NA,69,NA,19.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B1UP,NA,NA,71,NA,24.199999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B1DOWN,NA,NA,73,NA,25.000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B2UP,NA,NA,77,NA,24.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B2DOWN,NA,NA,79,NA,22.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,C1UP,NA,NA,79,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,C1DOWN,NA,NA,77,NA,30.720000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,C2UP,NA,NA,77,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,C2DOWN,NA,NA,72,NA,31.640000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,A1UPRESP,NA,NA,66,NA,14.6,NA,NA,NA,-3.97101,-11.9978,NA,NA,NA,0.978524,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,A1DOWNRESP,NA,NA,68,NA,15.64,NA,NA,NA,-2.94083,-6.3681599999999996,NA,NA,NA,0.930362,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,A2UPRESP,NA,NA,67,NA,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,A2DOWNRESP,NA,NA,69,NA,23.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B1UPRESP,NA,NA,71,NA,22.959999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B1DOWNRESP,NA,NA,73,NA,21.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B2UPRESP,NA,NA,77,NA,20.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early,UPPER MONTANE,2018-06-05,2018,6,5,NA,B2DOWNRESP,NA,NA,79,NA,24.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
